Battery_Temp_C,CPU_Temp_C,Ambient_Temp_C,CPU_Usage_Pct,GPU_Usage_Pct,RAM_Usage_GB,Storage_IO_MBps,Battery_Level_Pct,Charging_Voltage_mV,Charging_Current_mA,Is_Charging,Data_Throughput_Mbps,GPS_Active,Screen_Brightness_Pct,Refresh_Rate_Hz,Touch_Events_Per_Sec,Screen_On_Time_Mins,Background_Apps_Count,Overheating_Status
29.15,30.26,31.32,12.98,92.45,6.17,19.2,45.4,4396.26,4212.65,1,6.51,0,96,120,0.77,254.1,36,0
39.83,35.79,20.5,92.68,76.56,4.03,41.41,85.7,4152.0,729.17,0,3.58,0,68,90,53.26,542.54,48,0
37.64,39.22,25.12,32.7,17.95,4.42,13.7,70.65,4224.32,990.38,0,67.44,0,85,90,29.46,9.13,42,0
28.11,42.92,21.34,73.5,37.87,5.21,49.97,30.05,3580.1,1566.12,1,1.25,1,76,90,20.1,68.79,18,0
41.94,38.26,35.79,77.09,34.5,10.7,22.12,9.93,4237.8,2352.16,0,0.34,0,80,90,6.63,196.2,26,0
46.21,36.55,33.49,40.84,84.54,2.06,55.16,20.22,3942.68,1465.57,0,4.54,0,25,90,30.29,451.91,1,0
33.17,39.57,37.04,70.57,73.06,11.55,14.66,80.57,3945.78,1147.89,0,1.26,1,56,60,52.33,509.67,29,0
27.69,31.52,35.5,24.47,35.73,5.32,13.18,16.59,4497.91,929.58,1,10.26,1,88,90,17.8,225.94,10,0
32.34,45.96,32.97,53.64,28.9,8.73,25.73,69.25,4203.37,2838.09,1,0.66,0,98,60,44.55,130.27,47,0
27.8,47.95,43.83,20.99,91.47,8.8,6.92,4.6,3669.64,2270.24,0,52.78,0,67,60,51.32,449.15,41,0
35.21,45.61,39.05,9.44,30.91,8.42,12.5,43.87,3600.9,4819.27,0,5.13,1,91,120,30.3,26.52,32,0
37.5,36.28,37.7,32.25,87.76,10.51,12.92,72.35,3792.82,861.37,0,2.01,0,65,60,39.37,166.37,34,0
40.49,44.96,16.73,59.33,80.82,3.53,4.79,50.61,4053.82,2275.56,0,7.36,0,7,60,19.85,19.49,9,0
35.54,50.29,23.04,42.18,56.41,1.8,24.25,72.38,4052.87,2846.07,0,16.82,0,44,60,19.87,185.96,16,0
38.26,30.91,40.74,37.11,28.3,2.67,1.95,62.06,4346.56,630.1,1,7.75,0,49,90,48.25,52.83,46,0
41.17,42.72,30.02,12.6,38.52,7.95,1.02,3.67,3947.38,3110.71,0,20.89,0,96,120,5.56,469.46,47,0
42.9,39.25,28.47,6.89,13.33,9.73,0.71,70.48,3944.77,2704.75,0,3.13,0,14,90,11.95,521.36,21,0
34.11,40.47,31.03,73.83,13.25,11.92,21.02,42.2,4435.12,1233.61,0,31.39,0,19,60,50.03,239.11,43,0
31.54,31.14,32.66,57.62,2.94,1.0,43.01,10.87,4221.76,3030.76,0,63.23,0,18,120,37.84,16.33,39,0
36.24,35.87,36.21,15.96,55.83,10.79,16.6,13.9,3605.41,940.84,0,0.1,0,20,90,56.37,467.08,16,0
41.0,39.74,22.38,22.89,82.66,7.16,0.19,58.96,4366.06,635.74,0,24.01,1,41,90,55.46,453.53,30,0
33.64,31.76,40.38,48.09,89.98,8.88,55.68,91.19,4134.67,2099.37,0,6.33,0,97,90,44.07,108.69,11,1
34.11,51.58,15.41,62.39,16.64,2.67,22.35,12.73,4290.78,4572.73,0,8.06,0,89,60,49.07,525.57,0,0
43.21,37.93,38.02,7.27,41.68,10.65,3.23,13.02,3774.47,2037.23,0,0.31,1,29,90,39.1,565.2,10,0
42.15,52.82,16.54,13.64,57.4,11.61,20.72,57.34,4464.59,1373.82,0,0.47,1,31,120,39.91,215.78,39,0
33.39,45.76,33.04,28.58,4.08,6.97,16.03,32.8,4472.39,1371.98,0,5.89,1,43,120,26.75,534.01,28,0
29.62,39.13,39.23,55.08,99.77,10.02,0.68,17.18,4173.35,4924.6,1,64.75,0,75,90,13.51,467.26,17,0
43.74,36.35,35.39,72.56,22.58,8.32,2.37,99.86,4083.6,3066.57,1,5.8,1,94,120,34.43,53.49,27,0
37.08,33.74,16.81,87.8,32.61,8.89,21.72,21.19,3748.54,4550.53,1,18.9,0,57,120,36.56,212.41,46,1
42.03,56.5,37.66,29.07,41.47,3.22,16.88,98.78,3770.4,4823.75,0,0.18,0,95,90,3.51,86.98,4,0
35.78,40.44,18.37,71.71,25.65,1.81,2.73,7.45,3838.23,4813.67,0,2.2,0,44,90,22.87,25.65,9,0
39.85,38.6,32.96,16.18,17.67,11.83,21.78,1.53,3748.69,3549.18,0,18.59,0,55,60,25.15,250.64,13,0
35.96,57.41,26.04,35.42,51.63,9.07,22.36,34.56,4139.12,658.4,0,4.08,0,13,120,50.09,248.36,41,0
31.71,38.48,15.58,33.51,3.28,8.72,14.24,33.65,3505.8,3851.74,0,1.43,0,97,60,22.23,415.52,44,0
26.74,42.36,27.57,35.28,46.37,6.08,2.89,75.91,4459.45,3783.79,0,36.09,0,19,120,4.66,287.3,16,0
33.08,49.08,43.78,58.73,89.54,7.18,1.87,31.63,3616.53,2877.03,0,0.97,0,53,120,36.35,346.05,32,0
42.51,44.22,39.73,92.41,82.55,11.76,1.05,75.76,4263.04,4621.68,0,5.04,0,94,120,49.26,482.1,22,0
30.51,50.86,38.95,8.26,27.49,6.87,64.7,78.39,3925.8,1365.33,1,18.75,0,9,120,52.75,558.77,28,0
37.75,40.02,29.28,28.67,54.26,5.32,3.41,42.0,3637.49,3619.34,0,16.66,0,90,120,22.24,175.18,38,0
32.63,46.03,17.67,88.56,48.93,11.55,7.12,88.62,4246.07,1127.39,0,32.1,0,10,90,19.17,344.4,1,0
44.06,38.28,19.0,16.81,26.36,1.96,3.76,24.61,4338.73,2732.31,0,34.69,1,9,60,28.01,117.41,26,0
32.06,50.92,18.35,31.8,43.13,7.2,0.47,41.57,4013.14,3482.86,0,90.69,0,60,120,58.96,44.42,2,0
30.75,41.98,41.39,64.57,32.09,8.24,10.13,50.94,3933.41,1690.85,0,11.13,0,28,120,48.87,576.53,7,0
40.04,50.95,38.18,56.93,28.54,8.49,27.16,14.06,4160.36,1906.76,0,29.47,0,82,90,17.24,270.28,20,0
45.88,54.23,26.72,91.25,87.65,11.83,1.68,95.8,3865.13,812.8,0,5.03,1,18,90,42.2,141.09,18,0
41.42,52.17,19.34,25.65,42.27,6.59,20.93,84.11,3577.5,2407.8,0,37.76,0,72,120,13.08,406.13,38,0
31.98,27.6,41.24,76.36,72.35,5.79,20.92,90.82,3838.53,2013.06,0,14.66,0,38,120,10.71,96.9,35,0
26.71,38.2,18.17,59.14,48.72,4.48,20.5,23.82,4406.89,3913.4,0,11.26,0,13,120,54.11,596.96,44,0
42.11,38.08,34.18,80.54,86.47,10.94,20.99,50.78,4444.25,3379.42,0,0.48,1,4,60,33.94,241.59,43,0
36.67,38.24,17.37,72.69,93.53,3.88,34.31,58.08,4240.81,4353.03,0,21.69,1,69,120,16.16,214.82,8,0
42.19,51.42,33.03,57.5,29.92,6.8,1.85,92.39,3716.93,703.18,0,46.19,0,72,90,28.3,451.85,45,0
37.41,50.79,36.37,42.27,18.76,8.84,4.8,96.53,3609.3,2050.67,0,16.69,0,19,60,47.25,422.75,38,0
39.99,45.16,34.07,28.51,58.18,8.27,7.33,53.93,3580.83,3734.19,0,9.6,0,71,90,57.71,386.27,15,0
41.99,28.79,36.02,83.01,78.89,1.27,58.08,62.15,3563.05,2176.64,0,1.36,0,20,60,15.82,584.25,27,0
35.39,34.13,40.24,73.91,20.24,11.1,33.29,93.69,4042.61,610.06,1,23.44,1,83,120,9.2,317.11,47,0
35.46,47.41,29.77,66.48,38.7,4.65,6.64,93.48,3519.99,4702.07,0,3.42,0,0,120,19.55,6.65,9,0
37.28,47.09,26.97,68.46,15.61,11.62,9.92,72.95,4435.13,1714.6,0,29.03,0,7,60,2.4,191.95,25,0
39.71,49.47,19.26,19.26,4.58,1.44,13.56,79.47,3900.99,1810.19,0,4.02,1,96,60,40.69,285.43,31,0
29.8,52.1,35.74,11.2,2.16,9.44,4.88,3.67,4080.7,3396.11,0,16.15,1,72,120,39.73,202.53,32,0
28.69,41.64,30.28,85.73,48.45,7.2,2.98,40.85,3704.32,1913.06,1,21.32,0,10,60,28.51,336.5,32,0
35.3,39.8,33.99,53.3,66.3,3.88,16.47,43.29,4268.21,1543.78,1,4.59,0,66,90,31.54,167.6,27,0
43.9,44.0,20.38,37.6,39.3,4.86,9.25,7.76,3720.92,1400.96,0,5.31,0,54,120,28.29,14.41,44,0
34.13,42.55,29.09,95.91,75.25,1.26,3.3,72.42,4002.88,2503.3,0,14.73,0,8,60,12.29,444.16,26,0
29.72,53.8,38.5,18.86,59.27,10.64,18.09,18.61,4428.72,2645.25,0,66.25,1,95,60,21.57,16.79,37,0
34.98,45.77,26.29,18.73,5.59,10.75,0.67,38.86,3609.0,1543.78,0,6.32,0,25,60,53.55,144.66,19,0
42.42,45.39,29.54,34.11,91.63,4.6,24.02,41.02,4419.51,3532.03,0,20.32,0,85,120,42.03,536.86,35,0
39.54,53.21,32.46,34.47,96.77,1.94,14.02,49.94,3913.04,1010.82,1,2.22,1,4,120,58.97,441.65,37,0
38.02,38.98,44.8,36.7,61.39,5.15,40.74,11.66,3554.25,4689.97,0,2.6,1,80,120,19.79,62.48,7,0
39.69,43.9,34.23,83.91,68.11,5.29,73.41,91.5,3770.95,2194.93,1,2.05,0,57,120,45.13,246.05,31,0
43.71,34.55,42.52,31.09,84.29,4.42,1.3,11.57,3680.53,585.42,0,15.99,0,80,90,5.73,560.38,23,0
46.08,25.79,44.1,41.6,95.67,7.92,15.93,53.69,4479.14,3376.36,0,11.83,0,18,120,53.54,184.34,10,0
42.82,38.3,35.19,70.17,62.1,8.61,46.1,66.2,3885.23,4907.95,0,4.1,0,38,120,38.57,559.61,39,0
42.46,38.66,17.48,40.37,94.22,1.95,35.86,78.44,3807.12,4330.36,0,2.59,0,69,120,6.38,163.25,18,0
33.36,54.73,40.89,96.16,5.77,8.64,0.05,6.02,3521.89,744.41,0,21.92,1,89,60,59.12,445.71,30,1
30.23,50.7,15.27,52.88,33.34,7.17,17.46,99.31,4263.89,4200.64,1,13.59,0,60,120,53.5,131.83,23,0
37.99,35.29,33.75,12.15,71.23,7.08,1.73,85.34,3850.79,4021.68,0,40.38,0,15,60,1.9,129.67,22,0
45.81,39.65,33.71,94.22,60.2,10.14,27.39,41.18,3857.25,1682.23,1,48.37,0,8,90,39.25,410.67,45,0
30.47,45.96,29.13,72.62,18.74,1.96,6.55,29.81,4389.62,2337.67,1,44.04,1,66,60,3.39,469.08,4,0
35.54,36.42,15.92,10.09,67.82,11.82,37.52,3.07,4352.03,2085.37,1,0.59,0,29,120,39.97,29.42,45,0
36.41,66.02,27.86,25.47,12.44,5.22,32.41,68.92,3536.92,1199.14,0,19.16,1,52,120,11.22,64.1,12,0
27.39,35.67,24.56,35.66,35.17,7.16,2.42,20.84,4369.49,4918.54,1,23.25,0,55,60,30.54,63.98,3,0
26.98,30.06,23.03,41.26,76.66,10.71,7.38,17.22,4314.08,533.72,0,29.07,0,7,60,4.61,161.41,25,0
34.9,54.45,25.56,99.6,17.38,7.85,1.75,44.38,4448.88,2901.86,0,30.08,1,47,120,51.69,382.24,10,0
33.72,37.48,34.84,41.31,53.68,4.13,25.03,24.12,4347.45,1814.29,0,12.83,0,100,120,14.23,519.63,44,0
36.98,33.33,40.28,80.15,36.65,3.14,23.01,49.9,3592.35,1380.04,0,10.96,0,76,120,19.64,122.6,35,0
29.04,49.74,33.4,44.83,13.63,10.65,34.55,64.39,4045.45,2871.11,1,1.56,0,77,90,25.44,316.07,39,0
40.84,38.1,23.08,14.34,46.67,10.68,12.4,84.56,3767.27,2738.52,0,38.57,0,77,60,58.24,353.0,2,0
32.1,33.03,20.54,36.89,89.77,2.62,40.94,40.6,4418.2,3239.99,1,7.76,0,83,60,34.11,12.06,42,0
41.62,61.27,17.4,57.77,62.4,6.05,2.67,34.2,4302.87,3994.77,0,13.62,0,43,120,56.82,120.69,45,0
36.47,35.3,17.7,69.96,4.25,6.42,21.98,67.89,4296.79,4147.55,0,18.2,0,30,60,50.63,365.31,19,0
42.01,44.01,27.48,81.67,65.77,8.11,19.75,40.54,3529.63,905.86,0,3.44,0,79,90,4.9,555.49,7,0
36.06,36.54,34.16,97.39,66.07,10.51,26.73,46.81,3833.9,3432.49,0,9.64,0,30,120,3.33,99.55,4,0
33.42,48.9,23.62,54.98,17.43,10.88,25.28,26.56,3774.24,3396.07,1,12.66,0,6,120,52.38,197.13,12,0
29.26,41.22,29.54,72.7,79.56,4.15,0.73,77.78,4109.97,4501.35,0,3.72,0,48,90,20.45,433.9,4,0
25.7,42.28,36.44,73.14,62.59,7.68,44.81,81.46,3620.83,4884.15,0,36.46,0,69,60,33.18,36.94,41,0
44.8,39.29,18.67,29.84,62.49,6.06,12.71,30.25,3879.54,646.37,0,15.0,1,37,120,40.67,32.03,27,0
35.3,52.39,26.14,83.59,87.99,10.64,13.34,82.33,4263.01,4642.77,0,3.3,0,60,60,1.69,591.63,33,0
37.21,50.27,21.83,78.46,50.62,8.37,15.66,65.54,3577.83,3047.54,0,31.88,1,13,120,39.14,261.73,9,0
32.33,46.06,28.26,54.66,85.45,8.54,15.45,15.76,4326.36,3048.63,1,18.97,1,40,120,22.65,318.69,34,0
34.77,45.1,38.31,73.17,8.64,3.15,7.77,56.55,4433.28,4331.72,0,26.98,0,62,60,58.5,345.97,36,0
44.72,45.34,20.25,82.74,36.55,9.08,9.13,17.93,3882.04,1662.1,0,20.29,0,14,120,33.12,552.16,41,0
37.26,39.3,25.1,75.71,44.4,2.69,9.37,17.91,4006.62,618.83,1,21.66,0,53,90,51.33,382.81,43,0
39.19,31.9,34.58,50.56,79.12,5.01,6.48,19.15,4252.69,1225.89,1,21.98,0,80,120,52.0,522.79,44,0
40.01,40.38,36.27,6.89,96.6,1.7,7.46,23.14,3912.67,1873.39,1,11.36,1,79,90,53.09,101.86,45,0
32.14,34.98,29.34,32.37,83.46,9.83,8.08,68.68,4450.95,1433.79,0,39.43,0,37,120,3.49,487.66,27,0
37.0,57.35,28.21,62.98,68.7,8.62,5.61,65.98,3998.12,3634.35,1,22.65,0,37,120,57.29,481.73,6,0
33.76,41.73,30.76,70.9,96.55,3.31,4.62,62.06,4323.73,2768.84,0,14.9,0,36,120,8.59,350.47,16,0
46.68,36.75,42.01,52.81,92.62,3.61,10.32,36.59,3603.08,2531.89,0,7.73,0,91,120,11.57,61.48,33,1
37.36,34.26,36.49,59.96,63.18,7.33,9.21,38.45,4234.65,1126.45,1,20.89,1,46,120,35.86,9.34,41,0
36.47,47.44,23.39,23.31,40.82,9.41,7.79,64.7,3990.57,2732.98,0,5.13,0,69,60,25.71,236.53,31,0
40.14,41.97,41.34,97.19,95.16,5.49,13.76,20.28,4140.77,4961.71,0,7.96,0,16,90,43.2,190.99,39,0
42.7,46.67,44.99,95.13,46.0,9.06,25.98,89.37,4352.64,3903.88,1,3.86,0,52,60,8.37,422.81,14,0
44.9,39.87,26.74,11.76,3.16,5.03,16.7,59.13,3755.81,600.38,1,10.04,0,6,60,22.55,46.63,5,0
38.29,39.17,24.17,19.6,48.23,3.54,3.54,17.55,4131.29,4856.48,0,0.61,0,22,120,57.87,493.62,44,0
39.4,62.16,22.18,84.68,3.29,10.0,1.96,50.02,4262.61,2208.23,1,1.41,0,37,90,25.37,534.85,6,0
40.51,49.73,27.9,60.19,76.82,9.8,28.5,36.33,3982.0,2883.3,1,1.04,1,35,60,52.33,115.1,42,0
33.78,47.62,40.74,92.6,51.17,9.07,3.33,14.72,4268.71,4871.1,0,48.46,1,75,60,18.13,118.64,9,0
36.06,44.16,33.51,52.41,60.96,5.46,0.14,97.84,4287.57,4365.56,1,10.99,0,75,90,36.7,72.15,33,0
36.36,36.0,16.4,36.91,72.44,8.78,0.24,21.64,3554.5,2612.51,0,2.31,0,72,60,50.72,419.82,5,0
40.28,52.25,27.06,50.84,53.45,6.39,10.81,32.35,3644.09,4454.81,0,7.91,0,37,60,33.92,444.25,35,0
42.84,29.82,32.59,45.74,23.39,8.74,1.92,66.2,3649.78,2212.08,0,9.73,0,64,90,9.43,567.44,49,0
33.34,44.71,40.28,48.89,92.05,2.51,49.87,9.81,4277.06,2432.83,0,2.85,0,91,90,26.54,84.93,47,1
36.31,35.37,24.85,40.96,73.2,7.74,37.69,97.69,4162.09,565.68,1,35.84,0,63,60,8.19,487.53,1,0
38.55,45.2,33.31,66.33,43.34,8.59,26.51,86.72,4356.38,1365.08,0,2.64,1,92,60,16.17,185.63,47,0
30.02,65.43,40.23,44.26,80.52,1.13,36.29,62.59,4258.27,2177.8,1,1.91,0,9,60,9.25,549.54,28,0
31.0,40.55,42.38,26.87,9.78,9.13,1.92,14.08,4207.83,2962.67,0,10.52,0,86,60,32.39,455.09,49,1
38.24,49.59,27.74,75.35,14.2,4.63,5.0,7.52,3552.22,1944.04,1,23.07,0,88,60,36.31,556.6,45,0
39.92,50.31,25.51,8.65,59.06,8.35,6.75,99.66,4350.4,2617.22,0,9.11,0,20,120,23.67,189.09,30,0
34.45,42.72,24.62,89.09,20.48,2.41,8.74,45.27,3516.79,1533.0,0,4.49,0,54,120,29.96,507.7,28,0
39.85,47.65,35.14,55.33,66.94,2.82,5.3,57.78,4435.29,2652.11,1,15.94,0,71,120,14.6,214.74,36,0
29.41,52.37,20.04,65.82,48.9,1.62,10.9,61.34,4299.21,4290.83,1,10.15,1,33,60,32.56,534.43,16,1
43.18,39.06,38.82,81.3,32.82,9.57,9.23,54.03,4054.65,3871.8,0,9.1,0,43,90,30.06,423.86,37,0
30.96,47.14,30.41,61.07,33.16,8.46,7.38,67.28,3967.12,1033.09,0,7.97,0,70,60,20.09,137.35,19,0
36.18,43.08,36.75,57.0,37.77,2.56,21.49,38.5,3888.97,2767.68,1,16.9,0,93,60,24.12,443.61,15,0
26.26,45.07,31.51,20.94,20.4,11.2,12.14,37.72,3616.58,1249.64,1,26.34,1,36,90,8.28,73.85,18,0
32.2,45.57,20.69,98.96,7.2,2.47,5.05,13.58,3522.2,1510.69,0,13.41,1,33,120,12.78,316.01,0,0
29.96,35.59,18.29,84.31,43.89,3.85,22.66,32.66,3583.84,2969.87,0,0.16,0,47,90,53.02,461.02,12,0
38.22,54.46,43.67,62.11,28.5,2.71,8.7,72.83,4333.07,3483.97,1,15.95,0,62,60,45.42,49.07,12,0
39.88,41.69,33.25,57.68,18.77,3.65,62.65,1.63,4425.17,3631.7,0,7.13,1,92,90,29.49,111.88,22,0
31.2,31.98,15.65,18.88,85.6,1.44,34.76,77.63,4222.56,1473.59,1,2.98,0,51,60,0.92,89.4,12,0
32.86,44.84,37.04,15.04,16.79,4.16,13.6,33.19,3721.63,2319.32,1,14.14,0,63,90,43.0,197.74,3,0
37.6,36.24,19.41,47.38,27.26,7.8,5.04,36.73,3840.75,2898.94,1,48.29,0,33,90,34.07,217.84,16,0
36.31,51.48,34.78,25.57,81.38,9.23,33.26,69.89,3861.41,4936.06,0,21.44,0,37,90,48.05,393.94,24,0
39.44,30.24,41.39,89.44,75.34,1.79,18.06,3.35,3857.57,4603.92,0,10.51,0,93,90,50.88,196.65,18,1
38.95,51.57,21.68,78.89,17.63,4.61,47.08,24.75,4093.79,967.76,1,21.26,0,82,60,47.15,299.74,39,0
38.26,41.33,44.6,7.57,37.42,1.51,27.52,54.55,3866.42,1463.52,0,0.54,0,0,90,28.85,368.35,35,0
42.77,65.43,17.86,97.03,58.12,8.18,6.15,27.44,3569.03,1807.86,0,17.59,0,35,60,14.69,203.96,7,0
36.64,39.49,39.8,80.11,75.03,5.19,0.33,45.53,4292.55,3427.2,0,14.99,0,59,60,14.18,158.22,44,0
37.54,40.97,41.84,53.94,40.43,10.67,30.76,39.38,4354.03,3595.99,0,36.29,1,57,120,34.49,387.9,30,0
31.55,37.83,44.24,84.32,7.31,7.12,42.85,84.92,4001.87,2568.0,1,6.0,0,89,90,28.67,369.75,10,1
30.36,49.9,30.29,47.01,7.9,3.05,8.32,17.31,4185.73,2444.61,0,8.44,1,89,60,48.99,90.94,22,0
37.5,43.41,23.25,50.13,28.18,3.39,0.16,45.74,3953.11,2966.9,0,18.15,0,46,90,19.02,451.67,32,0
38.02,39.26,28.37,80.64,26.69,1.17,15.84,40.32,3676.07,2201.66,0,65.47,0,62,120,37.99,165.31,9,0
37.06,41.97,41.58,66.66,4.32,11.68,10.27,81.68,4200.91,4851.49,1,3.51,0,46,60,0.47,47.81,35,1
40.98,56.31,16.63,7.48,20.66,6.34,8.5,50.58,3825.41,3173.59,1,4.01,0,94,90,17.54,189.58,14,0
38.73,44.99,30.84,86.97,95.34,2.11,6.43,39.75,4070.83,590.64,0,31.97,1,68,60,30.55,89.63,9,0
33.44,43.75,26.82,62.12,14.71,10.13,31.5,27.76,3539.48,1013.47,0,14.28,0,53,120,10.55,222.37,1,0
31.94,45.7,15.95,15.13,24.46,4.69,8.58,23.22,4235.21,512.78,1,5.09,0,96,120,34.22,484.75,26,0
32.27,43.11,38.44,7.01,76.96,7.73,15.36,68.81,4309.7,3286.36,0,5.03,0,75,90,8.65,281.92,8,0
35.72,37.48,22.95,21.96,99.65,2.07,14.58,59.03,3508.83,3389.2,1,13.67,0,14,60,5.9,28.88,19,0
38.81,49.93,23.98,24.07,10.62,1.06,22.65,91.9,3679.69,4073.36,0,4.05,0,80,90,22.31,82.71,48,0
35.73,37.01,39.98,96.99,41.54,9.37,15.99,94.73,4395.94,2065.04,0,3.72,1,81,90,20.75,384.57,17,0
28.46,32.9,31.07,88.13,5.3,6.75,18.2,10.67,3934.3,1831.61,0,8.13,0,26,60,7.25,515.13,13,0
48.5,48.41,33.19,9.15,50.68,8.49,3.21,4.9,4258.52,3109.1,0,24.54,0,24,90,47.21,153.71,7,1
32.22,37.62,34.88,54.82,67.44,7.1,29.55,63.28,3959.54,4175.02,0,10.7,0,19,120,20.14,404.87,0,0
40.98,31.7,27.95,60.4,44.28,2.07,8.39,94.87,3621.32,4312.84,0,5.17,0,73,120,33.02,110.44,3,0
30.58,49.73,39.24,15.14,97.59,9.91,7.62,8.61,4373.44,3701.39,0,53.62,0,94,60,47.17,463.71,1,0
43.31,41.78,15.33,69.16,47.6,11.97,7.8,19.55,3626.67,4430.14,0,7.42,0,65,120,24.13,589.6,30,0
39.65,31.33,19.42,10.34,58.19,9.01,22.14,10.19,3505.77,1296.21,0,1.46,0,31,60,32.73,359.05,28,0
34.52,40.56,41.39,60.11,70.24,4.72,11.47,85.85,4030.18,2521.36,1,11.62,0,88,120,56.17,577.1,22,1
44.03,30.82,22.41,46.15,89.37,4.26,5.87,88.54,3685.64,1956.6,1,8.15,0,42,120,8.1,343.53,9,0
43.73,54.66,38.97,22.23,13.2,11.42,12.77,66.65,4028.76,3794.14,0,18.8,0,13,90,54.22,85.3,2,0
32.92,50.86,25.57,29.71,62.69,6.52,15.7,82.05,4464.45,1869.24,0,11.0,1,25,90,56.93,83.95,9,0
34.26,40.91,21.43,43.31,0.7,8.68,13.8,69.11,3945.8,4486.25,0,27.82,0,1,90,17.37,181.55,0,0
32.16,46.76,44.09,87.92,55.81,1.39,10.47,56.29,4244.88,1428.47,1,4.65,0,72,120,29.54,262.22,13,0
29.2,24.18,19.88,15.14,20.03,5.31,3.69,76.55,3567.39,904.65,1,2.82,1,25,90,42.58,229.09,12,0
31.22,29.89,33.77,62.88,12.31,1.8,12.38,14.12,4319.39,4724.35,0,12.48,0,76,60,53.56,333.99,22,0
35.27,50.55,23.93,12.48,30.98,9.9,63.1,9.88,3816.8,4944.69,1,16.44,0,24,90,15.92,198.15,16,0
39.29,38.29,28.79,74.66,77.56,2.57,4.49,71.74,3593.66,2826.96,0,1.83,0,32,90,4.39,8.42,14,0
28.47,41.22,18.97,71.64,11.25,1.55,16.88,11.69,3524.22,1305.6,0,7.28,1,4,60,52.65,271.77,13,0
37.73,43.43,35.43,52.54,65.57,11.26,21.1,63.67,3734.25,4373.78,0,14.98,0,77,90,39.54,35.09,32,0
37.99,22.18,44.44,74.21,3.31,10.96,7.86,21.32,3988.93,1487.54,0,7.1,1,4,120,13.96,514.9,37,0
31.87,45.03,28.67,71.92,25.73,6.66,0.96,6.12,3684.34,1655.95,0,0.48,0,4,60,10.66,298.22,23,0
43.11,41.2,26.27,47.59,67.25,2.25,6.61,39.82,4265.69,3665.31,1,6.13,0,29,90,59.61,454.77,22,0
41.83,40.26,38.16,85.33,39.06,3.07,17.28,71.03,3596.33,3430.42,0,0.94,1,83,90,44.88,343.01,48,0
37.57,35.2,17.21,84.75,48.53,3.3,2.95,32.99,4332.46,2299.63,0,0.95,1,53,60,16.75,554.77,14,0
36.97,45.01,27.28,96.4,16.03,6.19,15.88,81.2,3868.56,2939.09,0,10.17,0,78,120,4.96,93.74,33,0
36.15,37.84,43.58,40.48,97.53,10.36,12.67,37.7,3811.31,4134.68,1,8.65,0,4,60,57.8,151.1,47,0
33.42,32.04,36.13,38.46,76.87,9.9,15.7,91.3,4036.13,2444.05,0,8.26,0,82,60,0.69,178.33,27,0
39.32,33.71,20.13,61.36,39.03,11.26,37.88,39.75,4399.6,3865.27,0,20.34,0,30,60,56.64,356.93,12,0
29.4,47.91,22.57,53.99,29.55,4.25,8.7,64.72,3524.47,532.98,1,3.48,0,49,90,19.82,458.54,8,0
37.55,43.95,21.92,99.98,79.55,1.26,9.18,85.31,3938.39,735.69,0,7.75,0,3,60,27.09,345.7,46,0
27.07,34.31,30.29,56.57,90.62,2.87,4.23,53.68,4195.4,2274.03,0,8.42,0,17,90,41.21,567.81,1,0
42.52,34.17,38.19,15.77,94.72,11.56,22.72,12.28,3543.55,2565.92,0,12.89,0,56,120,3.96,335.75,11,0
44.6,43.03,39.12,86.23,34.75,6.25,28.54,37.09,4027.97,872.5,0,2.12,0,2,90,26.12,487.5,13,0
40.88,40.08,23.13,6.77,5.45,11.69,18.27,36.62,3993.27,735.29,0,6.77,1,61,90,40.16,302.52,10,0
28.49,41.24,40.52,11.77,21.72,3.1,11.9,86.74,4168.81,2094.6,1,4.53,1,79,120,59.49,320.28,18,0
42.08,30.83,38.49,53.53,90.85,2.54,6.39,56.94,3979.65,3783.51,0,22.6,0,60,90,13.15,126.55,33,0
38.23,39.29,24.05,8.55,56.47,5.85,20.57,61.55,4230.16,2970.89,0,3.57,0,93,90,55.79,593.52,29,0
34.56,38.29,28.78,59.81,48.48,5.1,6.09,32.41,4222.42,4026.3,0,11.99,0,32,90,26.14,432.88,41,0
34.18,38.13,33.59,17.05,84.04,2.6,4.88,23.54,3890.77,2119.38,1,6.36,0,95,120,40.09,434.84,5,0
41.21,28.95,37.57,90.92,88.47,11.1,4.62,26.52,4360.76,570.72,0,11.51,0,84,60,45.47,370.44,42,0
33.19,29.87,32.21,10.73,92.33,3.57,1.94,6.88,4397.68,1091.57,1,6.94,1,1,60,46.22,249.16,41,0
35.26,36.0,26.58,27.79,48.33,3.18,29.6,68.92,3744.03,4116.34,0,1.63,0,7,90,3.39,238.14,36,0
38.76,51.56,41.81,31.6,54.38,3.14,13.04,65.86,4256.53,4581.18,1,13.02,0,93,90,24.7,393.24,42,1
37.85,54.53,45.0,45.31,63.74,3.68,48.0,9.22,4432.2,2424.8,1,1.46,0,71,120,42.0,263.43,25,0
38.58,40.58,34.06,77.85,53.12,7.83,17.53,49.94,3878.06,3825.68,1,27.09,0,44,60,8.43,296.2,5,0
26.37,42.96,28.23,77.26,80.28,2.91,28.58,92.39,4298.23,4557.59,1,18.82,1,86,120,57.74,209.62,22,1
41.57,43.43,33.53,34.39,90.28,5.66,3.27,14.9,3873.55,3281.62,1,24.07,1,54,90,16.57,68.49,24,0
